ID,TARGET
1337,0.462267738719039
1339,0.4234608677784699
1340,0.4823854417996786
1341,0.4679059618968597
1342,0.4660249405239676
1347,0.4531676018988205
1349,0.445257747034928
1355,0.4904345779664563
1356,0.4366994894321224
1358,0.492125372686644
1359,0.4887666222299479
1361,0.4742917326736857
1367,0.4556929322832376
1368,0.4839164248837538
1369,0.5411404703688081
1371,0.5565285312966874
1373,0.5653869990280429
1388,0.4643145484525715
1389,0.4758759506843569
1390,0.514557440300234
1393,0.5345739654859278
1395,0.47531316155588
1396,0.4289243385196142
1404,0.473473578838857
1406,0.479166507103247
1407,0.5137407107908009
1410,0.4457573256918067
1412,0.4665084014349624
1419,0.3844527081000843
1427,0.3522002599541048
1429,0.5095543390531583
1433,0.4159475349716978
1434,0.4953916283899129
1438,0.4269425648127928
1439,0.52359932211473
1441,0.4913393804831884
1444,0.4919387702831789
1446,0.4549999279265769
1450,0.4221725911839566
1458,0.5788875143693628
1460,0.4683090707999673
1465,0.5566828691652598
1466,0.5245207134704453
1469,0.5070241268087521
1471,0.3990055412354591
1477,0.4948264995549904
1480,0.5721914696263581
1486,0.5162712169849744
1487,0.5313716276294899
1489,0.4536007943321863
1490,0.4181719529065627
1494,0.4810066798799721
1496,0.5471616440108756
1500,0.4807566853834797
1515,0.5197008273825938
1521,0.4913139688790876
1523,0.5510180483427113
1534,0.4843243147692726
1539,0.464519827176164
1541,0.5428129752250557
1542,0.5617920104451459
1545,0.5774357216355656
1550,0.5514970840212193
1551,0.4743170613928311
1555,0.4455233281990595
1557,0.5146241464587293
1561,0.4667433983953615
1565,0.5753256901825967
1570,0.539802045902977
1574,0.4792820157607159
1579,0.559488929838475
1582,0.42358713397066
1585,0.5544147881305698
1589,0.5962053551835177
1590,0.5138517080503657
1591,0.5154494071066631
1594,0.5012129796047962
1597,0.4410560090542342
1599,0.5070527184480159
1600,0.490942575937382
1601,0.4975811109356285
1603,0.542796793645867
1608,0.5075919996212032
1613,0.4404459817095468
1615,0.4998509701900668
1619,0.5076840707013305
1626,0.4404353438661474
1627,0.3895561909299873
1629,0.5502388540094452
1630,0.5511325502732612
1632,0.5370435506920122
1633,0.5664331548136655
1634,0.5605252338882472
1636,0.5810099114228535
1641,0.568725160601371
1642,0.6041905977328731
1643,0.4876985163431454
1644,0.5048925521503109
1647,0.4838894321982001
1650,0.4903825557599104
1653,0.6256909631823958
1656,0.5300070828074664
1657,0.5867216536179546
1661,0.6579619148801826
1663,0.6656217102916331
1664,0.3583636006832501
1666,0.4607194208690916
1668,0.5178344802018672
1670,0.4439181833504785
1677,0.3940888345996654
1679,0.4250780890462257
1683,0.5156307868753777
1687,0.3867256903955649
1691,0.4372262293725148
1699,0.4940753615518315
1700,0.5340932385936021
1702,0.510994208428782
1707,0.4418274653834506
1708,0.4714164369000695
1711,0.4667719591928778
1717,0.4631019683405723
1720,0.4716590997707969
1724,0.4944897845527055
1726,0.4664401801850881
1729,0.5058245993707313
1730,0.4767920308173945
1740,0.5087214522555034
1741,0.4105479281671129
1744,0.4920001953589963
1746,0.5573506673387703
1753,0.6137506254058125
1755,0.506990168141686
1760,0.5395834655127707
1770,0.5693638308322145
1771,0.4585437697078138
1774,0.5576188786090838
1775,0.5373101263845136
1778,0.5803147478927676
1780,0.4991145142136028
1783,0.5991632747975153
1785,0.598424135531375
1789,0.6612783075019245
1793,0.4612464337321965
1794,0.5651070326702987
1801,0.5581231848891073
1805,0.6028234661283542
1806,0.5461585581445336
1807,0.6058417251625018
1808,0.5541806998180747
1809,0.5343144647608203
1812,0.6061075369767898
1814,0.5271054706734828
1818,0.4220322471358582
1820,0.5385496412259377
1824,0.5413487674852752
1830,0.5570634547402588
1833,0.550553364744567
1835,0.5610805750641527
1838,0.4004199019525066
1841,0.4908845473901446
1845,0.6031529582963024
1865,0.5713880954406061
1873,0.4660242243896512
1874,0.5290444919874913
1881,0.6701965544899575
1884,0.4905682240374286
1885,0.457445217126258
1888,0.5175445100830839
1889,0.4293438989299283
1895,0.4986861821427786
1899,0.4856047324719807
1901,0.5969049709622505
1903,0.5918213889254192
1904,0.4339298480635333
1908,0.3505546652972553
1913,0.5030111894493348
1914,0.5131348246033586
1915,0.4913589930097325
1916,0.5313401661684076
1918,0.5055335190763618
1919,0.490838581324627
1920,0.4967469896315755
1922,0.5383990270175188
1923,0.4963786801013577
1928,0.6072103059009357
1932,0.5144243788190686
1935,0.4839570606946605
1937,0.4725034060673125
1939,0.4626226769244758
1942,0.5105445246830349
1946,0.4489723170071786
1950,0.5522905375927212
1954,0.5825578531691025
1956,0.4806923717151176
1958,0.5122721584951063
1959,0.5131201927854327
1961,0.4128497616188049
1966,0.4956837251992187
1967,0.4433893880398218
1974,0.5157423615472245
1979,0.4966544775860209
1984,0.4720443387376213
1985,0.5053989657424357
1986,0.4531414279929616
1989,0.500862934145495
1991,0.461246032139755
1992,0.4788481261984108
1994,0.4625537622102231
1998,0.5149462595165958
2000,0.4670714274749266
2006,0.4860792991970992
2007,0.4966199491371478
2008,0.4669742926946371
2009,0.4725704755588893
2011,0.4479289516338383
2014,0.4833021417240716
2018,0.4562354332443539
2019,0.4892701819282873
2020,0.4841894327571685
2023,0.4772049451222423
2026,0.5007349283879505
2028,0.5753832665547581
2030,0.5095856546555514
2031,0.5195588447451353
2032,0.5355291279269128
2033,0.5064560281326072
2037,0.4943094260474102
2040,0.5012819330870792
2044,0.5136755841946352
2062,0.5065628694724323
2071,0.5457911850375454
2079,0.508467651320582
2086,0.544369309644224
2088,0.4055057962984152
2090,0.3933072738142871
2092,0.4965050126202744
2095,0.3888019206417008
2096,0.4582973929846556
2097,0.4821365233646471
2098,0.4576730159024514
2099,0.4794622102014806
2101,0.4281734572564057
2103,0.5109631788229302
2106,0.4776881340700424
2109,0.4739324378938171
2113,0.5390633733608005
2114,0.4428667581956731
2116,0.4026356935136576
2119,0.5092495904570481
2120,0.4164149157452476
2127,0.4082199826701023
2132,0.426782642587852
2136,0.5478621689437608
2147,0.6513763267609689
